dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken,is_periphery
pubmed,deepwalk,256,10,10,1,1,0.762952662155994,0.7881394296061568,0.7881394296061567,00:01:25.235,True
pubmed,deepwalk,256,10,10,1,1,0.7702112898469826,0.7822999873209078,0.7822999873209078,00:01:25.824,False
pubmed,deepwalk,256,10,10,1,1,0.7558079474183687,0.7818017202354005,0.7818017202354006,00:01:25.824,True
pubmed,deepwalk,256,10,10,1,1,0.7673629383872583,0.7809052871814378,0.7809052871814378,00:01:28.011,False
pubmed,deepwalk,256,10,10,1,1,0.763576541664853,0.790855590765052,0.7908555907650521,00:01:28.011,True
pubmed,deepwalk,256,10,10,1,1,0.7732447090240503,0.7842018511474579,0.7842018511474579,00:01:29.843,False
pubmed,deepwalk,256,10,10,1,1,0.7481144593562239,0.7759167043911273,0.7759167043911273,00:01:29.843,True
pubmed,deepwalk,256,10,10,1,1,0.7713831955716853,0.7828071510079878,0.7828071510079878,00:01:26.535,False
pubmed,deepwalk,256,10,10,1,1,0.7578830849439591,0.7822544137618832,0.7822544137618832,00:01:26.535,True
pubmed,deepwalk,256,10,10,1,1,0.7729790958671131,0.7854697603651578,0.7854697603651578,00:01:24.151,False
pubmed,deepwalk,256,10,10,1,1,0.7612893763383896,0.7881394296061568,0.7881394296061567,00:01:24.151,True
pubmed,deepwalk,256,10,10,1,1,0.7765520850427464,0.7896538607835679,0.7896538607835679,00:01:25.724,False
pubmed,deepwalk,256,10,10,1,1,0.7712818661499311,0.7940244454504299,0.79402444545043,00:01:25.724,True
pubmed,deepwalk,256,10,10,1,1,0.7717837035783949,0.7850893875998478,0.7850893875998478,00:01:26.697,False
pubmed,deepwalk,256,10,10,1,1,0.7540216740652387,0.7849705749207786,0.7849705749207786,00:01:26.697,True
pubmed,deepwalk,256,10,10,1,1,0.7668268832669675,0.7793837961201977,0.7793837961201978,00:01:23.733,False
pubmed,deepwalk,256,10,10,1,1,0.7594675358704679,0.7872340425531915,0.7872340425531915,00:01:23.733,True
pubmed,deepwalk,256,10,10,1,1,0.768980327549006,0.7816660327120578,0.7816660327120578,00:01:27.779,False
pubmed,deepwalk,256,10,10,1,1,0.7571114886713063,0.7863286555002265,0.7863286555002263,00:01:27.779,True
pubmed,deepwalk,256,10,10,1,1,0.772179547282147,0.7854697603651578,0.7854697603651578,00:01:24.569,False
pubmed,deepwalk,256,10,10,1,1,0.746869285292501,0.7799909461294703,0.7799909461294704,00:01:24.569,True
pubmed,deepwalk,256,10,10,1,1,0.7722211086429503,0.7850893875998478,0.7850893875998478,00:01:26.689,False
pubmed,deepwalk,256,10,10,1,1,0.7445414965795137,0.7745586238116796,0.7745586238116795,00:01:26.689,True
pubmed,deepwalk,256,10,10,1,1,0.7709938133166755,0.7844554329909978,0.7844554329909978,00:01:28.692,False
pubmed,deepwalk,256,10,10,1,1,0.7614998979372486,0.7885921231326392,0.7885921231326392,00:01:28.692,True
pubmed,deepwalk,256,10,10,1,1,0.769055671328938,0.7826803600862178,0.7826803600862178,00:01:23.409,False
pubmed,deepwalk,256,10,10,1,1,0.7601152750921015,0.7876867360796741,0.7876867360796741,00:01:23.409,True
pubmed,deepwalk,256,10,10,1,1,0.7745205026955656,0.7858501331304679,0.7858501331304678,00:01:27.802,False
pubmed,deepwalk,256,10,10,1,1,0.7520535944875703,0.7795382526029878,0.7795382526029878,00:01:27.802,True
pubmed,deepwalk,256,10,10,1,1,0.7754553882380496,0.7862305058957778,0.7862305058957778,00:01:23.797,False
pubmed,deepwalk,256,10,10,1,1,0.7578051047385758,0.7858759619737438,0.7858759619737438,00:01:23.797,True
pubmed,deepwalk,256,10,10,1,1,0.7718826955359557,0.7831875237732978,0.7831875237732978,00:01:26.380,False
