dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
cora,node2vec,256,10,10,0.25,0.25,0.824654440912309,0.8431734317343174,0.8431734317343174,00:00:04.162
cora,node2vec,256,10,10,0.25,0.25,0.8387232454214392,0.8542435424354243,0.8542435424354243,00:00:04.032
cora,node2vec,256,10,10,0.25,0.25,0.8207676691043143,0.8339483394833949,0.8339483394833949,00:00:03.992
cora,node2vec,256,10,10,0.25,0.25,0.8185054953151438,0.8376383763837638,0.8376383763837638,00:00:04.129
cora,node2vec,256,10,10,0.25,0.25,0.8246075644129759,0.8450184501845017,0.8450184501845018,00:00:04.071
cora,node2vec,256,10,10,0.25,0.25,0.8392130991411452,0.8560885608856088,0.8560885608856088,00:00:04.147
cora,node2vec,256,10,10,0.25,0.25,0.8222137335990299,0.8394833948339483,0.8394833948339483,00:00:04.022
cora,node2vec,256,10,10,0.25,0.25,0.8365640450326236,0.8560885608856088,0.8560885608856088,00:00:04.093
cora,node2vec,256,10,10,0.25,0.25,0.8015805640959769,0.8247232472324724,0.8247232472324724,00:00:04.056
cora,node2vec,256,10,10,0.25,0.25,0.8146308390573694,0.8394833948339483,0.8394833948339483,00:00:04.142
cora,node2vec,256,10,10,0.25,0.25,0.8265992361957332,0.8487084870848709,0.8487084870848709,00:00:04.036
cora,node2vec,256,10,10,0.25,0.25,0.8262303944727627,0.8450184501845017,0.8450184501845018,00:00:04.188
cora,node2vec,256,10,10,0.25,0.25,0.8006823149777046,0.8247232472324724,0.8247232472324724,00:00:04.029
cora,node2vec,256,10,10,0.25,0.25,0.8222426009055422,0.8487084870848709,0.8487084870848709,00:00:04.146
cora,node2vec,256,10,10,0.25,0.25,0.8262184438691144,0.8394833948339483,0.8394833948339483,00:00:04.047
cora,node2vec,256,10,10,0.25,0.25,0.8207942376272435,0.8376383763837638,0.8376383763837638,00:00:04.020
cora,node2vec,256,10,10,0.25,0.25,0.8230990154035674,0.8431734317343174,0.8431734317343174,00:00:04.152
cora,node2vec,256,10,10,0.25,0.25,0.8058928889418484,0.8247232472324724,0.8247232472324724,00:00:04.100
cora,node2vec,256,10,10,0.25,0.25,0.811661482320677,0.8302583025830258,0.8302583025830258,00:00:04.145
cora,node2vec,256,10,10,0.25,0.25,0.8174795926303454,0.8357933579335792,0.8357933579335793,00:00:04.061
cora,node2vec,256,10,10,0.25,0.25,0.8160151209204367,0.8376383763837638,0.8376383763837638,00:00:04.116
cora,node2vec,256,10,10,0.25,0.25,0.8235399971209857,0.8413284132841329,0.8413284132841329,00:00:04.054
cora,node2vec,256,10,10,0.25,0.25,0.8158176541163428,0.8394833948339483,0.8394833948339483,00:00:04.166
cora,node2vec,256,10,10,0.25,0.25,0.8230013961285161,0.8357933579335792,0.8357933579335793,00:00:04.022
cora,node2vec,256,10,10,0.25,0.25,0.8185143214527394,0.8450184501845017,0.8450184501845018,00:00:04.155
cora,node2vec,256,10,10,0.25,0.25,0.8183678183766799,0.8339483394833949,0.8339483394833949,00:00:04.050
cora,node2vec,256,10,10,0.25,0.25,0.8167681474946061,0.8357933579335792,0.8357933579335793,00:00:04.134
