dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
citeseer,node2vec,256,10,10,0.25,0.25,0.6757484164622903,0.7252252252252253,0.7252252252252253,00:00:09.285
citeseer,node2vec,256,10,10,0.25,0.25,0.6667962641073747,0.7147147147147147,0.7147147147147147,00:00:08.465
citeseer,node2vec,256,10,10,0.25,0.25,0.6634267740478319,0.7132132132132132,0.7132132132132132,00:00:07.440
citeseer,node2vec,256,10,10,0.25,0.25,0.6715636447653925,0.7192192192192193,0.7192192192192193,00:00:08.283
citeseer,node2vec,256,10,10,0.25,0.25,0.6767318976805994,0.7312312312312313,0.7312312312312312,00:00:07.771
citeseer,node2vec,256,10,10,0.25,0.25,0.6678348864996501,0.7207207207207207,0.7207207207207207,00:00:08.556
citeseer,node2vec,256,10,10,0.25,0.25,0.6608517247582907,0.7132132132132132,0.7132132132132132,00:00:09.046
citeseer,node2vec,256,10,10,0.25,0.25,0.6610045026869779,0.7102102102102102,0.7102102102102102,00:00:09.631
citeseer,node2vec,256,10,10,0.25,0.5,0.6698850931768386,0.7162162162162162,0.7162162162162162,00:00:08.707
citeseer,node2vec,256,10,10,0.25,0.5,0.670285543923436,0.7222222222222222,0.7222222222222222,00:00:09.072
citeseer,node2vec,256,10,10,0.25,0.5,0.6665909881437608,0.7207207207207207,0.7207207207207207,00:00:08.338
citeseer,node2vec,256,10,10,0.25,0.5,0.6634226466411575,0.7147147147147147,0.7147147147147147,00:00:08.222
citeseer,node2vec,256,10,10,0.25,0.5,0.6783511365169165,0.7282282282282283,0.7282282282282282,00:00:07.968
citeseer,node2vec,256,10,10,0.25,0.5,0.6751898070735575,0.7282282282282283,0.7282282282282282,00:00:09.613
citeseer,node2vec,256,10,10,0.25,0.5,0.6784446727803565,0.7207207207207207,0.7207207207207207,00:00:09.425
citeseer,node2vec,256,10,10,0.25,0.5,0.6707298182797037,0.7252252252252253,0.7252252252252253,00:00:09.781
citeseer,node2vec,256,10,10,0.25,0.5,0.6725925715980686,0.7267267267267268,0.7267267267267268,00:00:11.042
citeseer,node2vec,256,10,10,0.25,0.5,0.6810235501380615,0.7312312312312313,0.7312312312312312,00:00:11.759
citeseer,node2vec,256,10,10,0.25,0.5,0.6646851276248839,0.7132132132132132,0.7132132132132132,00:00:10.128
citeseer,node2vec,256,10,10,0.25,0.5,0.680566331890167,0.7252252252252253,0.7252252252252253,00:00:10.792
citeseer,node2vec,256,10,10,0.25,0.5,0.6770516846219042,0.7222222222222222,0.7222222222222222,00:00:09.667
citeseer,node2vec,256,10,10,0.25,0.5,0.6638368360643304,0.7072072072072072,0.7072072072072072,00:00:08.147
citeseer,node2vec,256,10,10,0.25,0.5,0.6610506238164632,0.7087087087087086,0.7087087087087087,00:00:07.347
citeseer,node2vec,256,10,10,0.25,0.5,0.6468243036479858,0.6981981981981982,0.6981981981981982,00:00:07.762
citeseer,node2vec,256,10,10,0.25,0.5,0.6697712487725324,0.7192192192192193,0.7192192192192193,00:00:07.457
citeseer,node2vec,256,10,10,0.25,0.5,0.6839221194760038,0.7342342342342343,0.7342342342342343,00:00:07.626
citeseer,node2vec,256,10,10,0.25,0.5,0.6603177632120806,0.7117117117117117,0.7117117117117117,00:00:07.746
citeseer,node2vec,256,10,10,0.25,0.5,0.6663200187136885,0.7207207207207207,0.7207207207207207,00:00:09.178
citeseer,node2vec,256,10,10,0.25,0.5,0.6665847266339774,0.7102102102102102,0.7102102102102102,00:00:08.535
citeseer,node2vec,256,10,10,0.25,0.5,0.6730867372144879,0.7192192192192193,0.7192192192192193,00:00:08.948
citeseer,node2vec,256,10,10,0.25,0.5,0.682523466080389,0.7297297297297297,0.7297297297297297,00:00:08.521
citeseer,node2vec,256,10,10,0.25,0.5,0.6649188630891122,0.7207207207207207,0.7207207207207207,00:00:08.858
citeseer,node2vec,256,10,10,0.25,0.5,0.6689223799900835,0.7162162162162162,0.7162162162162162,00:00:07.753
citeseer,node2vec,256,10,10,0.25,0.5,0.6674149385955023,0.7162162162162162,0.7162162162162162,00:00:08.500
citeseer,node2vec,256,10,10,0.25,0.5,0.6695580585542921,0.7192192192192193,0.7192192192192193,00:00:08.531
citeseer,node2vec,256,10,10,0.25,0.5,0.6681155198142529,0.7162162162162162,0.7162162162162162,00:00:09.542
citeseer,node2vec,256,10,10,0.25,0.5,0.6592113882358291,0.7072072072072072,0.7072072072072072,00:00:09.966
citeseer,node2vec,256,10,10,0.25,0.5,0.6741905952480103,0.7207207207207207,0.7207207207207207,00:00:11.044
citeseer,node2vec,256,10,10,0.25,0.5,0.6682098421123109,0.7207207207207207,0.7207207207207207,00:00:10.466
citeseer,node2vec,256,10,10,0.25,0.5,0.6652593545257085,0.7147147147147147,0.7147147147147147,00:00:10.206
citeseer,node2vec,256,10,10,0.25,0.5,0.6638231219547442,0.7147147147147147,0.7147147147147147,00:00:09.336
citeseer,node2vec,256,10,10,0.25,0.5,0.6742906483233867,0.7267267267267268,0.7267267267267268,00:00:08.330
citeseer,node2vec,256,10,10,0.25,0.5,0.6696295473743833,0.7222222222222222,0.7222222222222222,00:00:07.709
citeseer,node2vec,256,10,10,0.25,0.5,0.6720480573440611,0.7237237237237237,0.7237237237237237,00:00:07.572
citeseer,node2vec,256,10,10,0.25,0.5,0.6702390166434854,0.7192192192192193,0.7192192192192193,00:00:07.339
citeseer,node2vec,256,10,10,0.25,0.5,0.6760898231125495,0.7252252252252253,0.7252252252252253,00:00:07.718
citeseer,node2vec,256,10,10,0.25,0.5,0.6511786383441369,0.7027027027027027,0.7027027027027027,00:00:07.389
citeseer,node2vec,256,10,10,0.25,0.5,0.6774653788836239,0.7177177177177178,0.7177177177177178,00:00:07.622
citeseer,node2vec,256,10,10,0.25,0.5,0.6735502399532972,0.7267267267267268,0.7267267267267268,00:00:08.339
citeseer,node2vec,256,10,10,0.25,0.5,0.6630155718524612,0.7102102102102102,0.7102102102102102,00:00:09.080
citeseer,node2vec,256,10,10,0.25,0.5,0.6676367784072168,0.7177177177177178,0.7177177177177178,00:00:08.531
citeseer,node2vec,256,10,10,0.25,0.5,0.6875582969905975,0.7297297297297297,0.7297297297297297,00:00:08.686
citeseer,node2vec,256,10,10,0.25,0.5,0.6850060030456508,0.7342342342342343,0.7342342342342343,00:00:08.691
citeseer,node2vec,256,10,10,0.25,0.5,0.6609764307462506,0.7117117117117117,0.7117117117117117,00:00:08.583
citeseer,node2vec,256,10,10,0.25,0.5,0.6634631607378004,0.7117117117117117,0.7117117117117117,00:00:07.961
citeseer,node2vec,256,10,10,0.25,0.5,0.6675330722739224,0.7087087087087086,0.7087087087087087,00:00:08.321
citeseer,node2vec,256,10,10,0.25,0.5,0.6597924034945036,0.7072072072072072,0.7072072072072072,00:00:09.639
citeseer,node2vec,256,10,10,0.25,0.5,0.6810293607976776,0.7312312312312313,0.7312312312312312,00:00:11.095
citeseer,node2vec,256,10,10,0.25,0.5,0.6708932354262341,0.7207207207207207,0.7207207207207207,00:00:10.396
citeseer,node2vec,256,10,10,0.25,0.5,0.6721218594881595,0.7192192192192193,0.7192192192192193,00:00:10.963
citeseer,node2vec,256,10,10,0.25,0.5,0.6809272913089829,0.7297297297297297,0.7297297297297297,00:00:10.097
citeseer,node2vec,256,10,10,0.25,0.5,0.681635739586282,0.7327327327327328,0.7327327327327328,00:00:09.066
citeseer,node2vec,256,10,10,0.25,0.5,0.6777497315658039,0.7312312312312313,0.7312312312312312,00:00:08.093
citeseer,node2vec,256,10,10,0.25,0.5,0.6733740710420212,0.7177177177177178,0.7177177177177178,00:00:07.704
citeseer,node2vec,256,10,10,0.25,0.5,0.6726716727960484,0.7222222222222222,0.7222222222222222,00:00:07.249
citeseer,node2vec,256,10,10,0.25,0.5,0.6672127677530982,0.7192192192192193,0.7192192192192193,00:00:07.814
citeseer,node2vec,256,10,10,0.25,0.5,0.6705382609800669,0.7192192192192193,0.7192192192192193,00:00:07.340
citeseer,node2vec,256,10,10,0.25,0.5,0.6722437496734669,0.7237237237237237,0.7237237237237237,00:00:07.701
citeseer,node2vec,256,10,10,0.25,0.5,0.6735425381110921,0.7207207207207207,0.7207207207207207,00:00:07.057
citeseer,node2vec,256,10,10,0.25,0.5,0.6702035725413342,0.7192192192192193,0.7192192192192193,00:00:08.578
citeseer,node2vec,256,10,10,0.25,0.5,0.6808077191085419,0.7267267267267268,0.7267267267267268,00:00:08.776
citeseer,node2vec,256,10,10,0.25,0.5,0.656169859469911,0.7102102102102102,0.7102102102102102,00:00:08.835
citeseer,node2vec,256,10,10,0.25,0.5,0.6603046166162536,0.7132132132132132,0.7132132132132132,00:00:08.929
