dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
pubmed,pagerank,256,10,10,0.25,2.0,0.8124688463977042,0.827079107505071,0.827079107505071,00:04:31.916
pubmed,pagerank,256,10,10,0.25,2.0,0.8098151736995227,0.8237829614604463,0.8237829614604463,00:04:31.496
pubmed,pagerank,256,10,10,0.25,2.0,0.79839460858013,0.8121196754563893,0.8121196754563894,00:04:27.824
pubmed,pagerank,256,10,10,0.25,2.0,0.8008336759526115,0.8151622718052738,0.8151622718052738,00:05:17.492
pubmed,pagerank,256,10,10,0.25,2.0,0.7980234209226826,0.8131338742393509,0.8131338742393509,00:05:22.327
pubmed,pagerank,256,10,10,0.25,2.0,0.8050568446267725,0.8187119675456389,0.8187119675456389,00:05:18.705
pubmed,pagerank,256,10,10,0.25,2.0,0.800527852725252,0.8156693711967545,0.8156693711967545,00:05:18.822
pubmed,pagerank,256,10,10,0.25,2.0,0.7955568143903973,0.8103448275862069,0.8103448275862069,00:04:58.551
pubmed,pagerank,256,10,10,0.25,2.0,0.8038026125968663,0.8189655172413793,0.8189655172413793,00:04:34.821
pubmed,pagerank,256,10,10,0.25,2.0,0.8042315206265281,0.8179513184584178,0.8179513184584178,00:04:32.143
pubmed,pagerank,256,10,10,0.25,2.0,0.8000800746353008,0.813894523326572,0.813894523326572,00:04:33.732
pubmed,pagerank,256,10,10,0.25,2.0,0.8045932644230991,0.8197261663286004,0.8197261663286004,00:04:33.114
pubmed,pagerank,256,10,10,0.25,2.0,0.801862118990015,0.816683569979716,0.816683569979716,00:04:35.545
pubmed,pagerank,256,10,10,0.25,2.0,0.8064042692404261,0.8197261663286004,0.8197261663286004,00:04:32.526
pubmed,pagerank,256,10,10,0.25,2.0,0.8023025880875442,0.816683569979716,0.816683569979716,00:04:33.971
pubmed,pagerank,256,10,10,0.25,2.0,0.8101257696467248,0.8230223123732252,0.8230223123732252,00:04:32.486
pubmed,pagerank,256,10,10,0.25,2.0,0.8032442866333115,0.8169371196754563,0.8169371196754563,00:04:33.429
pubmed,pagerank,256,10,10,0.25,2.0,0.8023070681395247,0.8164300202839757,0.8164300202839757,00:04:33.235
pubmed,pagerank,256,10,10,0.25,2.0,0.8078312258642205,0.821501014198783,0.821501014198783,00:04:33.760
pubmed,pagerank,256,10,10,0.25,2.0,0.8102813566105315,0.8232758620689655,0.8232758620689655,00:04:32.031
pubmed,pagerank,256,10,10,0.25,2.0,0.80718926276193,0.8217545638945233,0.8217545638945233,00:04:34.028
pubmed,pagerank,256,10,10,0.25,2.0,0.8028176796482618,0.818204868154158,0.8182048681541582,00:04:31.158
pubmed,pagerank,256,10,10,0.25,2.0,0.8046426374728122,0.8189655172413793,0.8189655172413793,00:04:31.459
pubmed,pagerank,256,10,10,0.25,2.0,0.7991799661224354,0.8146551724137931,0.8146551724137931,00:04:32.028
pubmed,pagerank,256,10,10,0.25,2.0,0.8062444360869808,0.821501014198783,0.821501014198783,00:04:32.577
pubmed,pagerank,256,10,10,0.25,2.0,0.801063498185067,0.8164300202839757,0.8164300202839757,00:04:31.201
pubmed,pagerank,256,10,10,0.25,2.0,0.8016550713422048,0.8154158215010142,0.8154158215010142,00:04:32.350
pubmed,pagerank,256,10,10,0.25,2.0,0.8047733794702006,0.8179513184584178,0.8179513184584178,00:04:31.386
pubmed,pagerank,256,10,10,0.25,4.0,0.801656215071891,0.8154158215010142,0.8154158215010142,00:04:28.172
pubmed,pagerank,256,10,10,0.25,4.0,0.8020857708338179,0.8171906693711968,0.8171906693711968,00:04:26.493
pubmed,pagerank,256,10,10,0.25,4.0,0.8032825776711469,0.8184584178498986,0.8184584178498986,00:04:27.406
pubmed,pagerank,256,10,10,0.25,4.0,0.8039320530477708,0.8187119675456389,0.8187119675456389,00:04:27.166
pubmed,pagerank,256,10,10,0.25,4.0,0.8057896701108344,0.8204868154158215,0.8204868154158215,00:04:26.632
pubmed,pagerank,256,10,10,0.25,4.0,0.8117670297697446,0.825811359026369,0.8258113590263692,00:04:26.336
pubmed,pagerank,256,10,10,0.25,4.0,0.7982605013661632,0.8131338742393509,0.8131338742393509,00:04:28.652
pubmed,pagerank,256,10,10,0.25,4.0,0.8033310917334261,0.8174442190669371,0.8174442190669371,00:04:29.127
pubmed,pagerank,256,10,10,0.25,4.0,0.7983577036121338,0.8141480730223124,0.8141480730223124,00:04:26.988
pubmed,pagerank,256,10,10,0.25,4.0,0.8051183736849038,0.8194726166328601,0.8194726166328601,00:04:27.669
pubmed,pagerank,256,10,10,0.25,4.0,0.8097006915731506,0.824290060851927,0.824290060851927,00:04:27.562
pubmed,pagerank,256,10,10,0.25,4.0,0.804275035670528,0.8179513184584178,0.8179513184584178,00:04:25.561
pubmed,pagerank,256,10,10,0.25,4.0,0.8017066675538332,0.8171906693711968,0.8171906693711968,00:04:27.368
pubmed,pagerank,256,10,10,0.25,4.0,0.8045132812518041,0.8176977687626775,0.8176977687626775,00:04:24.737
pubmed,pagerank,256,10,10,0.25,4.0,0.807305300568509,0.8209939148073022,0.8209939148073022,00:04:24.756
pubmed,pagerank,256,10,10,0.25,4.0,0.8093692414460377,0.8217545638945233,0.8217545638945233,00:04:23.613
pubmed,pagerank,256,10,10,0.25,4.0,0.8065206080162571,0.8209939148073022,0.8209939148073022,00:04:29.545
pubmed,pagerank,256,10,10,0.25,4.0,0.8067109040436095,0.821501014198783,0.821501014198783,00:04:29.790
pubmed,pagerank,256,10,10,0.25,4.0,0.8040922860610825,0.8192190669371197,0.8192190669371197,00:04:35.946
pubmed,pagerank,256,10,10,0.25,4.0,0.8066712341471692,0.8207403651115619,0.8207403651115619,00:04:46.498
pubmed,pagerank,256,10,10,0.25,4.0,0.8023773973164802,0.8169371196754563,0.8169371196754563,00:04:50.239
pubmed,pagerank,256,10,10,0.25,4.0,0.8043588345121641,0.8179513184584178,0.8179513184584178,00:04:43.764
pubmed,pagerank,256,10,10,0.25,4.0,0.8051770410577817,0.8197261663286004,0.8197261663286004,00:04:47.797
pubmed,pagerank,256,10,10,0.25,4.0,0.8045193904999662,0.8189655172413793,0.8189655172413793,00:04:56.250
pubmed,pagerank,256,10,10,0.25,4.0,0.8047026677378506,0.8187119675456389,0.8187119675456389,00:04:45.880
pubmed,pagerank,256,10,10,0.25,4.0,0.8085132922427624,0.8232758620689655,0.8232758620689655,00:04:21.754
pubmed,pagerank,256,10,10,0.25,4.0,0.8023453894845348,0.8176977687626775,0.8176977687626775,00:04:21.595
pubmed,pagerank,256,10,10,0.25,4.0,0.8012521438555202,0.8174442190669371,0.8174442190669371,00:04:19.261
pubmed,pagerank,256,10,10,0.25,4.0,0.8054227293318741,0.8184584178498986,0.8184584178498986,00:04:21.589
pubmed,pagerank,256,10,10,0.25,4.0,0.8053239042868894,0.818204868154158,0.8182048681541582,00:04:16.838
pubmed,pagerank,256,10,10,0.25,4.0,0.7971324989558096,0.8136409736308317,0.8136409736308317,00:04:18.584
pubmed,pagerank,256,10,10,0.25,4.0,0.8018891662159732,0.816683569979716,0.816683569979716,00:04:25.388
pubmed,pagerank,256,10,10,0.25,4.0,0.8037542883349705,0.8176977687626775,0.8176977687626775,00:04:26.339
pubmed,pagerank,256,10,10,0.25,4.0,0.8119675202054754,0.8253042596348884,0.8253042596348884,00:04:21.946
pubmed,pagerank,256,10,10,0.25,4.0,0.8033109278896274,0.8169371196754563,0.8169371196754563,00:04:18.651
pubmed,pagerank,256,10,10,0.25,4.0,0.8036695132749542,0.8189655172413793,0.8189655172413793,00:04:20.207
pubmed,pagerank,256,10,10,0.25,4.0,0.7992894689339812,0.8146551724137931,0.8146551724137931,00:04:23.861
pubmed,pagerank,256,10,10,0.25,4.0,0.8000848238056469,0.8154158215010142,0.8154158215010142,00:04:21.142
pubmed,pagerank,256,10,10,0.25,4.0,0.798245024545197,0.8146551724137931,0.8146551724137931,00:04:17.698
pubmed,pagerank,256,10,10,0.25,4.0,0.8037275470228392,0.8176977687626775,0.8176977687626775,00:04:22.710
pubmed,pagerank,256,10,10,0.25,4.0,0.8063159279751702,0.8217545638945233,0.8217545638945233,00:04:23.681
pubmed,pagerank,256,10,10,0.25,4.0,0.8031878019272977,0.8179513184584178,0.8179513184584178,00:04:29.850
pubmed,pagerank,256,10,10,0.25,4.0,0.7961456312900731,0.8118661257606491,0.8118661257606491,00:04:24.457
pubmed,pagerank,256,10,10,0.25,4.0,0.8044895446112913,0.8176977687626775,0.8176977687626775,00:04:43.836
pubmed,pagerank,256,10,10,0.25,4.0,0.8053563045232597,0.8207403651115619,0.8207403651115619,00:04:45.226
pubmed,pagerank,256,10,10,0.25,4.0,0.7994671771169243,0.815922920892495,0.815922920892495,00:04:46.781
pubmed,pagerank,256,10,10,0.25,4.0,0.8107286851050396,0.8237829614604463,0.8237829614604463,00:04:52.607
pubmed,pagerank,256,10,10,0.25,4.0,0.8038782975210927,0.8189655172413793,0.8189655172413793,00:04:49.792
pubmed,pagerank,256,10,10,0.25,4.0,0.8068157546855562,0.8194726166328601,0.8194726166328601,00:04:48.174
pubmed,pagerank,256,10,10,0.25,4.0,0.7956205299328428,0.8123732251521298,0.8123732251521298,00:04:55.679
pubmed,pagerank,256,10,10,0.25,4.0,0.8046751578127146,0.8194726166328601,0.8194726166328601,00:04:25.677
pubmed,pagerank,256,10,10,0.25,4.0,0.8064953723313063,0.8207403651115619,0.8207403651115619,00:04:27.844
pubmed,pagerank,256,10,10,0.25,4.0,0.8014663110907984,0.8156693711967545,0.8156693711967545,00:04:25.850
pubmed,pagerank,256,10,10,0.25,4.0,0.8101302626364664,0.8247971602434077,0.8247971602434077,00:04:28.650
pubmed,pagerank,256,10,10,0.25,4.0,0.8011232243812926,0.815922920892495,0.815922920892495,00:04:24.944
pubmed,pagerank,256,10,10,0.25,4.0,0.8053705643472947,0.8202332657200812,0.8202332657200812,00:04:28.003
pubmed,pagerank,256,10,10,0.25,4.0,0.804962386718218,0.8184584178498986,0.8184584178498986,00:04:28.999
pubmed,pagerank,256,10,10,0.25,4.0,0.7959268586529378,0.811105476673428,0.811105476673428,00:04:28.390
pubmed,pagerank,256,10,10,0.25,4.0,0.7972837436000612,0.8131338742393509,0.8131338742393509,00:04:25.289
pubmed,pagerank,256,10,10,0.25,4.0,0.8037420430483181,0.8184584178498986,0.8184584178498986,00:04:26.073
pubmed,pagerank,256,10,10,0.25,4.0,0.8020898271746977,0.816683569979716,0.816683569979716,00:04:25.303
pubmed,pagerank,256,10,10,0.25,4.0,0.797964927957295,0.813894523326572,0.813894523326572,00:04:26.272
pubmed,pagerank,256,10,10,0.25,4.0,0.8010793491185648,0.815922920892495,0.815922920892495,00:04:23.812
pubmed,pagerank,256,10,10,0.25,4.0,0.8060980954580409,0.8179513184584178,0.8179513184584178,00:04:25.544
pubmed,pagerank,256,10,10,0.25,4.0,0.8017196940430863,0.8156693711967545,0.8156693711967545,00:04:22.880
pubmed,pagerank,256,10,10,0.25,4.0,0.8048756082861601,0.8192190669371197,0.8192190669371197,00:04:28.754
pubmed,pagerank,256,10,10,0.25,4.0,0.8023287850192578,0.8169371196754563,0.8169371196754563,00:04:29.394
pubmed,pagerank,256,10,10,0.25,4.0,0.797916766811582,0.8136409736308317,0.8136409736308317,00:04:36.615
pubmed,pagerank,256,10,10,0.25,4.0,0.8022066582443496,0.8184584178498986,0.8184584178498986,00:04:46.992
pubmed,pagerank,256,10,10,0.25,4.0,0.7992993278289656,0.8151622718052738,0.8151622718052738,00:04:51.107
pubmed,pagerank,256,10,10,0.25,4.0,0.8018990267759326,0.8174442190669371,0.8174442190669371,00:04:44.189
pubmed,pagerank,256,10,10,0.25,4.0,0.8082028565168436,0.8220081135902637,0.8220081135902637,00:04:49.423
pubmed,pagerank,256,10,10,0.25,4.0,0.8040414605347,0.8189655172413793,0.8189655172413793,00:04:57.257
pubmed,pagerank,256,10,10,0.25,4.0,0.8078934681799366,0.8212474645030426,0.8212474645030426,00:04:46.437
pubmed,pagerank,256,10,10,0.25,4.0,0.8074139218560479,0.821501014198783,0.821501014198783,00:05:05.731
pubmed,pagerank,256,10,10,0.25,4.0,0.7985013541569428,0.8141480730223124,0.8141480730223124,00:04:28.796
pubmed,pagerank,256,10,10,0.25,4.0,0.7969352728303617,0.8121196754563893,0.8121196754563894,00:04:23.721
pubmed,pagerank,256,10,10,0.25,4.0,0.8034211515256976,0.8184584178498986,0.8184584178498986,00:04:27.576
pubmed,pagerank,256,10,10,0.25,4.0,0.804083550802566,0.8174442190669371,0.8174442190669371,00:04:26.818
pubmed,pagerank,256,10,10,0.25,4.0,0.8038576086118289,0.8179513184584178,0.8179513184584178,00:04:27.317
pubmed,pagerank,256,10,10,0.25,4.0,0.8058369708367851,0.822261663286004,0.822261663286004,00:04:25.532
pubmed,pagerank,256,10,10,0.25,4.0,0.8040415621736382,0.8184584178498986,0.8184584178498986,00:04:26.812
pubmed,pagerank,256,10,10,0.25,4.0,0.8088437859901862,0.8237829614604463,0.8237829614604463,00:04:27.974
pubmed,pagerank,256,10,10,0.25,4.0,0.8025664634994724,0.8194726166328601,0.8194726166328601,00:04:27.852
pubmed,pagerank,256,10,10,0.25,4.0,0.7996455460761688,0.8144016227180527,0.8144016227180527,00:04:25.999
pubmed,pagerank,256,10,10,0.25,4.0,0.8051060903708334,0.8199797160243407,0.8199797160243407,00:04:26.253
pubmed,pagerank,256,10,10,0.25,4.0,0.8071593896044473,0.8207403651115619,0.8207403651115619,00:04:25.695
pubmed,pagerank,256,10,10,0.25,4.0,0.8056304039858753,0.8192190669371197,0.8192190669371197,00:04:26.715
pubmed,pagerank,256,10,10,0.25,4.0,0.8021173247175414,0.8164300202839757,0.8164300202839757,00:04:23.690
pubmed,pagerank,256,10,10,0.25,4.0,0.8009431158849248,0.8164300202839757,0.8164300202839757,00:04:26.899
pubmed,pagerank,256,10,10,0.25,4.0,0.808036305095746,0.822261663286004,0.822261663286004,00:04:22.108
pubmed,pagerank,256,10,10,0.25,4.0,0.8010715239703856,0.8144016227180527,0.8144016227180527,00:04:28.988
pubmed,pagerank,256,10,10,0.25,4.0,0.8054771799587489,0.8194726166328601,0.8194726166328601,00:04:30.453
pubmed,pagerank,256,10,10,0.25,4.0,0.8086342488415509,0.8217545638945233,0.8217545638945233,00:04:35.901
pubmed,pagerank,256,10,10,0.25,4.0,0.8090147977033522,0.8227687626774848,0.8227687626774848,00:04:46.295
pubmed,pagerank,256,10,10,0.25,4.0,0.8058000020160533,0.8194726166328601,0.8194726166328601,00:04:49.854
pubmed,pagerank,256,10,10,0.25,4.0,0.7973341608634313,0.8123732251521298,0.8123732251521298,00:04:42.793
pubmed,pagerank,256,10,10,0.25,4.0,0.8020917233999424,0.8164300202839757,0.8164300202839757,00:04:48.117
pubmed,pagerank,256,10,10,0.25,4.0,0.8076942250827717,0.8227687626774848,0.8227687626774848,00:04:53.649
pubmed,pagerank,256,10,10,0.25,4.0,0.8005986670977876,0.8154158215010142,0.8154158215010142,00:04:44.481
pubmed,pagerank,256,10,10,0.5,0.25,0.8086571530959357,0.8207403651115619,0.8207403651115619,00:05:10.456
pubmed,pagerank,256,10,10,0.5,0.25,0.8018541723183183,0.8144016227180527,0.8144016227180527,00:05:11.881
pubmed,pagerank,256,10,10,0.5,0.25,0.8029441789777346,0.8154158215010142,0.8154158215010142,00:05:09.899
pubmed,pagerank,256,10,10,0.5,0.25,0.8037199825823395,0.818204868154158,0.8182048681541582,00:05:11.919
pubmed,pagerank,256,10,10,0.5,0.25,0.7972776365030988,0.8116125760649089,0.8116125760649088,00:05:36.940
pubmed,pagerank,256,10,10,0.5,0.25,0.8052082858434414,0.8171906693711968,0.8171906693711968,00:06:12.925
pubmed,pagerank,256,10,10,0.5,0.25,0.8038101522165184,0.816683569979716,0.816683569979716,00:06:07.792
pubmed,pagerank,256,10,10,0.5,0.25,0.8062517277623265,0.8187119675456389,0.8187119675456389,00:05:16.277
pubmed,pagerank,256,10,10,0.5,0.25,0.8121827069733637,0.8245436105476673,0.8245436105476673,00:05:11.603
pubmed,pagerank,256,10,10,0.5,0.25,0.8059378589837203,0.818204868154158,0.8182048681541582,00:05:12.402
pubmed,pagerank,256,10,10,0.5,0.25,0.8043409058051614,0.8174442190669371,0.8174442190669371,00:05:14.839
pubmed,pagerank,256,10,10,0.5,0.25,0.8032123408827299,0.8156693711967545,0.8156693711967545,00:05:14.975
pubmed,pagerank,256,10,10,0.5,0.25,0.807304829076668,0.8189655172413793,0.8189655172413793,00:05:13.267
pubmed,pagerank,256,10,10,0.5,0.25,0.809319608460079,0.821501014198783,0.821501014198783,00:05:15.583
pubmed,pagerank,256,10,10,0.5,0.25,0.8114680834910549,0.8232758620689655,0.8232758620689655,00:05:16.853
pubmed,pagerank,256,10,10,0.5,0.25,0.8070592116435451,0.8194726166328601,0.8194726166328601,00:05:00.237
pubmed,pagerank,256,10,10,0.5,0.25,0.8066317919868106,0.8189655172413793,0.8189655172413793,00:04:57.000
pubmed,pagerank,256,10,10,0.5,0.25,0.8006636650886593,0.8128803245436106,0.8128803245436106,00:04:56.007
pubmed,pagerank,256,10,10,0.5,0.25,0.8079463907413005,0.8192190669371197,0.8192190669371197,00:05:01.933
pubmed,pagerank,256,10,10,0.5,0.25,0.8081499240468117,0.8209939148073022,0.8209939148073022,00:05:06.702
pubmed,pagerank,256,10,10,0.5,0.25,0.8043250694110163,0.8174442190669371,0.8174442190669371,00:05:05.643
pubmed,pagerank,256,10,10,0.5,0.25,0.8077959370733474,0.8202332657200812,0.8202332657200812,00:05:00.141
pubmed,pagerank,256,10,10,0.5,0.25,0.8047465541637214,0.818204868154158,0.8182048681541582,00:04:51.891
pubmed,pagerank,256,10,10,0.5,0.25,0.803916795482874,0.8176977687626775,0.8176977687626775,00:04:59.623
pubmed,pagerank,256,10,10,0.5,0.25,0.8045215926900314,0.8179513184584178,0.8179513184584178,00:05:02.839
pubmed,pagerank,256,10,10,0.5,0.25,0.8020439010273964,0.8149087221095335,0.8149087221095335,00:05:17.444
pubmed,pagerank,256,10,10,0.5,0.25,0.8048357318269358,0.8179513184584178,0.8179513184584178,00:05:23.118
pubmed,pagerank,256,10,10,0.5,0.25,0.8077866444682226,0.8202332657200812,0.8202332657200812,00:05:19.753
pubmed,pagerank,256,10,10,0.5,0.25,0.7976735528300166,0.8105983772819473,0.8105983772819473,00:05:24.975
pubmed,pagerank,256,10,10,0.5,0.25,0.8109458195175921,0.8227687626774848,0.8227687626774848,00:06:22.519
pubmed,pagerank,256,10,10,0.5,0.25,0.809792836933454,0.8212474645030426,0.8212474645030426,00:06:29.942
pubmed,pagerank,256,10,10,0.5,0.25,0.8097863003955165,0.8220081135902637,0.8220081135902637,00:05:37.653
pubmed,pagerank,256,10,10,0.5,0.25,0.8077360141443579,0.818204868154158,0.8182048681541582,00:05:12.014
pubmed,pagerank,256,10,10,0.5,0.25,0.8090833384582256,0.8217545638945233,0.8217545638945233,00:05:15.671
pubmed,pagerank,256,10,10,0.5,0.25,0.8018617537172327,0.8136409736308317,0.8136409736308317,00:05:12.735
pubmed,pagerank,256,10,10,0.5,0.25,0.8043209122511227,0.8169371196754563,0.8169371196754563,00:05:23.900
pubmed,pagerank,256,10,10,0.5,0.25,0.8096593706664511,0.8212474645030426,0.8212474645030426,00:05:12.015
pubmed,pagerank,256,10,10,0.5,0.25,0.8021806297463577,0.8146551724137931,0.8146551724137931,00:05:15.906
pubmed,pagerank,256,10,10,0.5,0.25,0.8027653446577054,0.8154158215010142,0.8154158215010142,00:05:19.663
pubmed,pagerank,256,10,10,0.5,0.25,0.8045095909998848,0.8164300202839757,0.8164300202839757,00:05:09.073
pubmed,pagerank,256,10,10,0.5,0.25,0.8108494215160658,0.8230223123732252,0.8230223123732252,00:05:02.290
pubmed,pagerank,256,10,10,0.5,0.25,0.8008273881252332,0.8141480730223124,0.8141480730223124,00:04:57.778
pubmed,pagerank,256,10,10,0.5,0.25,0.8076442433201305,0.8209939148073022,0.8209939148073022,00:05:01.557
pubmed,pagerank,256,10,10,0.5,0.25,0.8072869571649856,0.8220081135902637,0.8220081135902637,00:05:10.685
pubmed,pagerank,256,10,10,0.5,0.25,0.8108982067552312,0.8232758620689655,0.8232758620689655,00:05:06.200
pubmed,pagerank,256,10,10,0.5,0.25,0.8045496838424541,0.8171906693711968,0.8171906693711968,00:05:03.529
pubmed,pagerank,256,10,10,0.5,0.25,0.80983941786398,0.8230223123732252,0.8230223123732252,00:04:53.762
pubmed,pagerank,256,10,10,0.5,0.25,0.8070187885079485,0.8202332657200812,0.8202332657200812,00:05:00.691
pubmed,pagerank,256,10,10,0.5,0.25,0.8082424415356217,0.8197261663286004,0.8197261663286004,00:05:08.287
pubmed,pagerank,256,10,10,0.5,0.25,0.8034489343800648,0.815922920892495,0.815922920892495,00:05:07.349
pubmed,pagerank,256,10,10,0.5,0.25,0.8013983629773144,0.8133874239350912,0.8133874239350912,00:05:14.463
pubmed,pagerank,256,10,10,0.5,0.25,0.7976513053548309,0.8118661257606491,0.8118661257606491,00:05:10.437
pubmed,pagerank,256,10,10,0.5,0.25,0.80434239522413,0.8161764705882353,0.8161764705882353,00:05:11.404
pubmed,pagerank,256,10,10,0.5,0.25,0.7993382756267087,0.8133874239350912,0.8133874239350912,00:05:36.791
pubmed,pagerank,256,10,10,0.5,0.25,0.8053247312648208,0.8171906693711968,0.8171906693711968,00:06:14.163
pubmed,pagerank,256,10,10,0.5,0.25,0.8066972624510423,0.8197261663286004,0.8197261663286004,00:06:07.513
pubmed,pagerank,256,10,10,0.5,0.25,0.8055389431336494,0.8174442190669371,0.8174442190669371,00:05:16.209
pubmed,pagerank,256,10,10,0.5,0.25,0.8044244139517936,0.818204868154158,0.8182048681541582,00:05:10.719
pubmed,pagerank,256,10,10,0.5,0.25,0.8057179204751231,0.8187119675456389,0.8187119675456389,00:05:12.445
pubmed,pagerank,256,10,10,0.5,0.25,0.8109047855068615,0.8225152129817445,0.8225152129817445,00:05:14.260
pubmed,pagerank,256,10,10,0.5,0.25,0.8042651492873197,0.8169371196754563,0.8169371196754563,00:05:16.439
pubmed,pagerank,256,10,10,0.5,0.25,0.8098871501695166,0.8220081135902637,0.8220081135902637,00:05:13.514
pubmed,pagerank,256,10,10,0.5,0.25,0.8095282096118005,0.8227687626774848,0.8227687626774848,00:05:17.029
pubmed,pagerank,256,10,10,0.5,0.25,0.8065838771569007,0.8197261663286004,0.8197261663286004,00:05:15.333
pubmed,pagerank,256,10,10,0.5,0.25,0.8039009156943074,0.8164300202839757,0.8164300202839757,00:05:01.278
pubmed,pagerank,256,10,10,0.5,0.25,0.8023581314759082,0.8154158215010142,0.8154158215010142,00:04:54.479
pubmed,pagerank,256,10,10,0.5,0.25,0.808591873116595,0.8212474645030426,0.8212474645030426,00:04:56.902
pubmed,pagerank,256,10,10,0.5,0.25,0.8080298118773817,0.8194726166328601,0.8194726166328601,00:05:03.818
pubmed,pagerank,256,10,10,0.5,0.25,0.8075720146923303,0.8207403651115619,0.8207403651115619,00:05:05.510
pubmed,pagerank,256,10,10,0.5,0.25,0.8064074644157215,0.8184584178498986,0.8184584178498986,00:05:04.713
pubmed,pagerank,256,10,10,0.5,0.25,0.8052435412367194,0.816683569979716,0.816683569979716,00:05:00.143
pubmed,pagerank,256,10,10,0.5,0.25,0.809065295413391,0.8209939148073022,0.8209939148073022,00:04:51.367
pubmed,pagerank,256,10,10,0.5,0.25,0.8095657677414639,0.8225152129817445,0.8225152129817445,00:05:00.849
pubmed,pagerank,256,10,10,0.5,0.25,0.808996366960464,0.8209939148073022,0.8209939148073022,00:05:02.354
pubmed,pagerank,256,10,10,0.5,0.25,0.8075005530820131,0.818204868154158,0.8182048681541582,00:05:08.018
pubmed,pagerank,256,10,10,0.5,0.25,0.8154667015062013,0.8265720081135903,0.8265720081135902,00:05:09.013
pubmed,pagerank,256,10,10,0.5,0.25,0.8046855255217138,0.8179513184584178,0.8179513184584178,00:05:11.716
pubmed,pagerank,256,10,10,0.5,0.25,0.8047085322348644,0.8164300202839757,0.8164300202839757,00:05:10.442
pubmed,pagerank,256,10,10,0.5,0.25,0.8030626066517464,0.8149087221095335,0.8149087221095335,00:05:12.501
pubmed,pagerank,256,10,10,0.5,0.25,0.8049656175278423,0.8184584178498986,0.8184584178498986,00:05:34.490
pubmed,pagerank,256,10,10,0.5,0.25,0.8020519369460378,0.8149087221095335,0.8149087221095335,00:06:16.343
pubmed,pagerank,256,10,10,0.5,0.25,0.8093535856978917,0.822261663286004,0.822261663286004,00:06:10.190
pubmed,pagerank,256,10,10,0.5,0.25,0.8022350503264306,0.8146551724137931,0.8146551724137931,00:05:17.286
pubmed,pagerank,256,10,10,0.5,0.25,0.8007389124120033,0.8131338742393509,0.8131338742393509,00:05:10.723
pubmed,pagerank,256,10,10,0.5,0.25,0.8061252204902587,0.8176977687626775,0.8176977687626775,00:05:13.248
pubmed,pagerank,256,10,10,0.5,0.25,0.8055918317064013,0.8176977687626775,0.8176977687626775,00:05:13.652
pubmed,pagerank,256,10,10,0.5,0.25,0.8056316833778885,0.8171906693711968,0.8171906693711968,00:05:15.096
pubmed,pagerank,256,10,10,0.5,0.25,0.809025590427788,0.8207403651115619,0.8207403651115619,00:05:13.454
pubmed,pagerank,256,10,10,0.5,0.25,0.7992201199677686,0.8126267748478702,0.8126267748478702,00:05:15.868
pubmed,pagerank,256,10,10,0.5,0.25,0.8067731223806888,0.818204868154158,0.8182048681541582,00:05:16.653
pubmed,pagerank,256,10,10,0.5,0.25,0.7997595157947232,0.8144016227180527,0.8144016227180527,00:05:01.051
pubmed,pagerank,256,10,10,0.5,0.25,0.8084365718742204,0.8209939148073022,0.8209939148073022,00:04:57.140
pubmed,pagerank,256,10,10,0.5,0.25,0.8112514066951536,0.8227687626774848,0.8227687626774848,00:04:54.994
pubmed,pagerank,256,10,10,0.5,0.25,0.8070148349693179,0.8194726166328601,0.8194726166328601,00:05:03.448
pubmed,pagerank,256,10,10,0.5,0.25,0.7998985118811476,0.8128803245436106,0.8128803245436106,00:05:07.380
pubmed,pagerank,256,10,10,0.5,0.25,0.8060043238751643,0.818204868154158,0.8182048681541582,00:05:03.611
pubmed,pagerank,256,10,10,0.5,0.25,0.8003115359398034,0.8113590263691683,0.8113590263691683,00:04:58.794
pubmed,pagerank,256,10,10,0.5,0.25,0.8042151894753525,0.815922920892495,0.815922920892495,00:04:53.504
pubmed,pagerank,256,10,10,0.5,0.25,0.7992256454132236,0.8123732251521298,0.8123732251521298,00:04:59.752
pubmed,pagerank,256,10,10,0.5,0.25,0.8028853657203351,0.8154158215010142,0.8154158215010142,00:05:02.713
pubmed,pagerank,256,10,10,0.75,0.25,0.8030369573855997,0.8161764705882353,0.8161764705882353,00:05:07.457
pubmed,pagerank,256,10,10,0.75,0.25,0.8016800631446278,0.813894523326572,0.813894523326572,00:05:00.343
pubmed,pagerank,256,10,10,0.75,0.25,0.8079062811167873,0.8197261663286004,0.8197261663286004,00:04:57.037
pubmed,pagerank,256,10,10,0.75,0.25,0.8093486591266202,0.821501014198783,0.821501014198783,00:04:58.761
pubmed,pagerank,256,10,10,0.75,0.25,0.8069015297057446,0.8192190669371197,0.8192190669371197,00:05:01.370
pubmed,pagerank,256,10,10,0.75,0.25,0.8134483906641968,0.8253042596348884,0.8253042596348884,00:05:02.951
pubmed,pagerank,256,10,10,0.75,0.25,0.8074694288407106,0.8189655172413793,0.8189655172413793,00:04:56.112
pubmed,pagerank,256,10,10,0.75,0.25,0.8045865497018116,0.8164300202839757,0.8164300202839757,00:04:51.794
pubmed,pagerank,256,10,10,0.75,0.25,0.8054629756380208,0.818204868154158,0.8182048681541582,00:04:52.587
