dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
cora,node2vec,256,10,10,0.25,0.5,0.8169478584809274,0.8376383763837638,0.8376383763837638,00:00:06.675
cora,node2vec,256,10,10,0.25,0.5,0.839567759067151,0.8505535055350554,0.8505535055350554,00:00:06.974
cora,node2vec,256,10,10,0.25,0.5,0.8265648588301433,0.8505535055350554,0.8505535055350554,00:00:06.473
cora,node2vec,256,10,10,0.25,0.5,0.8346316593449067,0.8542435424354243,0.8542435424354243,00:00:06.897
cora,node2vec,256,10,10,0.25,0.5,0.8297082188374028,0.8450184501845017,0.8450184501845018,00:00:06.583
cora,node2vec,256,10,10,0.25,0.5,0.8075910152111738,0.8302583025830258,0.8302583025830258,00:00:07.030
cora,node2vec,256,10,10,0.25,0.5,0.8424707348275083,0.8597785977859779,0.8597785977859779,00:00:05.987
cora,node2vec,256,10,10,0.25,0.5,0.8112796462040534,0.8302583025830258,0.8302583025830258,00:00:06.479
cora,node2vec,256,10,10,0.25,0.5,0.8137594816844229,0.8339483394833949,0.8339483394833949,00:00:06.176
cora,node2vec,256,10,10,0.25,0.5,0.8351908323952367,0.8487084870848709,0.8487084870848709,00:00:06.760
cora,node2vec,256,10,10,0.25,0.5,0.8154802718316689,0.8376383763837638,0.8376383763837638,00:00:07.342
cora,node2vec,256,10,10,0.25,0.5,0.8156046507982866,0.8376383763837638,0.8376383763837638,00:00:07.044
cora,node2vec,256,10,10,0.25,0.5,0.8269126436315718,0.8431734317343174,0.8431734317343174,00:00:08.242
cora,node2vec,256,10,10,0.25,0.5,0.8379835465255449,0.8487084870848709,0.8487084870848709,00:00:07.997
cora,node2vec,256,10,10,0.25,0.5,0.8168813673549755,0.8357933579335792,0.8357933579335793,00:00:08.292
cora,node2vec,256,10,10,0.25,0.5,0.8095291629525752,0.8265682656826568,0.8265682656826568,00:00:07.689
cora,node2vec,256,10,10,0.25,0.5,0.8271970865020103,0.8487084870848709,0.8487084870848709,00:00:07.614
cora,node2vec,256,10,10,0.25,0.5,0.818131663037437,0.8321033210332104,0.8321033210332104,00:00:06.727
cora,node2vec,256,10,10,0.25,0.5,0.8266806650901576,0.8394833948339483,0.8394833948339483,00:00:06.777
cora,node2vec,256,10,10,0.25,0.5,0.8350808435146442,0.8505535055350554,0.8505535055350554,00:00:05.769
cora,node2vec,256,10,10,0.25,0.5,0.8351003087123916,0.8505535055350554,0.8505535055350554,00:00:06.112
cora,node2vec,256,10,10,0.25,0.5,0.830933851764791,0.8468634686346863,0.8468634686346863,00:00:05.716
cora,node2vec,256,10,10,0.25,0.5,0.8122531304698649,0.8339483394833949,0.8339483394833949,00:00:05.852
cora,node2vec,256,10,10,0.25,0.5,0.8347034777838738,0.8505535055350554,0.8505535055350554,00:00:05.978
cora,node2vec,256,10,10,0.25,0.5,0.8297186780156898,0.8468634686346863,0.8468634686346863,00:00:05.733
cora,node2vec,256,10,10,0.25,0.5,0.8177240998897048,0.8394833948339483,0.8394833948339483,00:00:06.021
cora,node2vec,256,10,10,0.25,0.5,0.8181669180532932,0.8413284132841329,0.8413284132841329,00:00:05.707
cora,node2vec,256,10,10,0.25,0.5,0.835968390652402,0.8505535055350554,0.8505535055350554,00:00:07.043
cora,node2vec,256,10,10,0.25,0.5,0.8145689363741099,0.8394833948339483,0.8394833948339483,00:00:06.639
cora,node2vec,256,10,10,0.25,0.5,0.8289027974976687,0.8450184501845017,0.8450184501845018,00:00:06.933
cora,node2vec,256,10,10,0.25,0.5,0.8259014607851969,0.8487084870848709,0.8487084870848709,00:00:06.556
cora,node2vec,256,10,10,0.25,0.5,0.8232430767226445,0.8413284132841329,0.8413284132841329,00:00:06.847
cora,node2vec,256,10,10,0.25,0.5,0.8223508574989152,0.8413284132841329,0.8413284132841329,00:00:06.711
cora,node2vec,256,10,10,0.25,0.5,0.8319175083545637,0.8523985239852399,0.8523985239852399,00:00:06.999
cora,node2vec,256,10,10,0.25,0.5,0.8187590260204339,0.8431734317343174,0.8431734317343174,00:00:06.193
cora,node2vec,256,10,10,0.25,0.5,0.8359440038947579,0.8523985239852399,0.8523985239852399,00:00:05.861
cora,node2vec,256,10,10,0.25,0.5,0.8112922335925002,0.8284132841328413,0.8284132841328413,00:00:06.477
cora,node2vec,256,10,10,0.25,0.5,0.8193772919772709,0.8357933579335792,0.8357933579335793,00:00:07.456
cora,node2vec,256,10,10,0.25,0.5,0.8340672341085354,0.8487084870848709,0.8487084870848709,00:00:07.800
cora,node2vec,256,10,10,0.25,0.5,0.8279375913442665,0.8487084870848709,0.8487084870848709,00:00:08.056
cora,node2vec,256,10,10,0.25,0.5,0.8259207023853239,0.8431734317343174,0.8431734317343174,00:00:08.431
cora,node2vec,256,10,10,0.25,0.5,0.8242380842613576,0.8413284132841329,0.8413284132841329,00:00:07.817
cora,node2vec,256,10,10,0.25,0.5,0.794206360987151,0.8228782287822878,0.8228782287822878,00:00:08.234
cora,node2vec,256,10,10,0.25,0.75,0.8148774394086423,0.8321033210332104,0.8321033210332104,00:00:06.900
cora,node2vec,256,10,10,0.25,0.75,0.8168211144563597,0.8376383763837638,0.8376383763837638,00:00:07.101
cora,node2vec,256,10,10,0.25,0.75,0.815654219281298,0.8321033210332104,0.8321033210332104,00:00:06.157
cora,node2vec,256,10,10,0.25,0.75,0.8352649607373784,0.8505535055350554,0.8505535055350554,00:00:05.935
cora,node2vec,256,10,10,0.25,0.75,0.8291979750033164,0.8431734317343174,0.8431734317343174,00:00:05.828
cora,node2vec,256,10,10,0.25,0.75,0.8442279402144834,0.8597785977859779,0.8597785977859779,00:00:05.688
cora,node2vec,256,10,10,0.25,0.75,0.8219591851301089,0.8413284132841329,0.8413284132841329,00:00:06.046
cora,node2vec,256,10,10,0.25,0.75,0.823620287555932,0.8376383763837638,0.8376383763837638,00:00:05.824
cora,node2vec,256,10,10,0.25,0.75,0.8431098882307939,0.8616236162361623,0.8616236162361623,00:00:05.962
cora,node2vec,256,10,10,0.25,0.75,0.8121949178684947,0.8302583025830258,0.8302583025830258,00:00:05.670
cora,node2vec,256,10,10,0.25,0.75,0.8302844306817637,0.8413284132841329,0.8413284132841329,00:00:05.968
cora,node2vec,256,10,10,0.25,0.75,0.8375339124494302,0.8523985239852399,0.8523985239852399,00:00:05.919
cora,node2vec,256,10,10,0.25,0.75,0.8221792613187616,0.8431734317343174,0.8431734317343174,00:00:06.944
cora,node2vec,256,10,10,0.25,0.75,0.8354895090367069,0.8505535055350554,0.8505535055350554,00:00:06.539
cora,node2vec,256,10,10,0.25,0.75,0.8249257808187043,0.8431734317343174,0.8431734317343174,00:00:06.970
cora,node2vec,256,10,10,0.25,0.75,0.8353049823321602,0.8542435424354243,0.8542435424354243,00:00:06.724
cora,node2vec,256,10,10,0.25,0.75,0.8143483139846212,0.8302583025830258,0.8302583025830258,00:00:07.153
cora,node2vec,256,10,10,0.25,0.75,0.8212762809561988,0.8394833948339483,0.8394833948339483,00:00:06.905
cora,node2vec,256,10,10,0.25,0.75,0.8242337098540163,0.8431734317343174,0.8431734317343174,00:00:06.539
cora,node2vec,256,10,10,0.25,0.75,0.8226476427239342,0.8376383763837638,0.8376383763837638,00:00:05.967
cora,node2vec,256,10,10,0.25,0.75,0.8281710178177148,0.8468634686346863,0.8468634686346863,00:00:06.398
cora,node2vec,256,10,10,0.25,0.75,0.8298106311751727,0.8450184501845017,0.8450184501845018,00:00:07.654
cora,node2vec,256,10,10,0.25,0.75,0.8376835644359361,0.8542435424354243,0.8542435424354243,00:00:07.602
cora,node2vec,256,10,10,0.25,0.75,0.8248193118868615,0.8450184501845017,0.8450184501845018,00:00:08.703
cora,node2vec,256,10,10,0.25,0.75,0.8288862315575379,0.8413284132841329,0.8413284132841329,00:00:08.098
cora,node2vec,256,10,10,0.25,0.75,0.8173470061429597,0.8413284132841329,0.8413284132841329,00:00:08.357
cora,node2vec,256,10,10,0.25,0.75,0.8471561201000083,0.8560885608856088,0.8560885608856088,00:00:07.961
