dataset,technique,dimensions,num_of_walks,walk_length,p,q,macro_f1_score,micro_f1_score,accuracy,time_taken
pubmed,node2vec,256,10,10,2.0,0.25,0.7811611078404375,0.7941176470588235,0.7941176470588235,00:03:00.894
pubmed,node2vec,256,10,10,2.0,0.25,0.7792308767971994,0.7928498985801218,0.7928498985801217,00:03:00.463
pubmed,node2vec,256,10,10,2.0,0.25,0.7831243616329354,0.795892494929006,0.795892494929006,00:03:02.797
pubmed,node2vec,256,10,10,2.0,0.25,0.784955681496098,0.7981744421906694,0.7981744421906694,00:03:03.910
pubmed,node2vec,256,10,10,2.0,0.25,0.7800315869861542,0.7928498985801218,0.7928498985801217,00:03:05.286
pubmed,node2vec,256,10,10,2.0,0.25,0.7794011484736566,0.7913286004056795,0.7913286004056795,00:03:03.408
pubmed,node2vec,256,10,10,2.0,0.25,0.7745925196905589,0.7887931034482759,0.7887931034482759,00:03:04.851
pubmed,node2vec,256,10,10,2.0,0.25,0.7845898845242515,0.7969066937119675,0.7969066937119675,00:03:08.159
pubmed,node2vec,256,10,10,2.0,0.25,0.7799795868101295,0.7933569979716025,0.7933569979716024,00:03:06.322
pubmed,node2vec,256,10,10,2.0,0.25,0.788484380316481,0.7999492900608519,0.7999492900608519,00:03:05.792
pubmed,node2vec,256,10,10,2.0,0.25,0.7850932142870186,0.7974137931034483,0.7974137931034483,00:03:06.964
pubmed,node2vec,256,10,10,2.0,0.25,0.7774649001492101,0.7908215010141988,0.7908215010141988,00:03:06.522
pubmed,node2vec,256,10,10,2.0,0.25,0.7773491617107954,0.790314401622718,0.790314401622718,00:03:06.623
pubmed,node2vec,256,10,10,2.0,0.25,0.7828028347852017,0.795131845841785,0.795131845841785,00:03:06.749
pubmed,node2vec,256,10,10,2.0,0.25,0.7806050422642098,0.7933569979716025,0.7933569979716024,00:03:06.358
pubmed,node2vec,256,10,10,2.0,0.25,0.7731281469612735,0.7854969574036511,0.7854969574036511,00:03:06.654
pubmed,node2vec,256,10,10,2.0,0.25,0.7799043708367234,0.7928498985801218,0.7928498985801217,00:03:08.189
pubmed,node2vec,256,10,10,2.0,0.25,0.7764016998683401,0.7887931034482759,0.7887931034482759,00:03:08.066
pubmed,node2vec,256,10,10,2.0,0.25,0.7783048527028029,0.79158215010142,0.7915821501014199,00:03:07.444
pubmed,node2vec,256,10,10,2.0,0.25,0.7842557556293945,0.7991886409736308,0.7991886409736308,00:03:07.565
pubmed,node2vec,256,10,10,4.0,0.25,0.7779865713987593,0.7890466531440163,0.7890466531440162,00:03:07.921
pubmed,node2vec,256,10,10,4.0,0.25,0.7805636927180766,0.7936105476673428,0.7936105476673428,00:03:07.151
pubmed,node2vec,256,10,10,4.0,0.25,0.7761435220530227,0.790314401622718,0.790314401622718,00:03:05.924
pubmed,node2vec,256,10,10,4.0,0.25,0.7780881211539841,0.790314401622718,0.790314401622718,00:03:01.184
pubmed,node2vec,256,10,10,4.0,0.25,0.7824576309719079,0.7963995943204868,0.7963995943204868,00:03:01.281
pubmed,node2vec,256,10,10,4.0,0.25,0.7932621530151179,0.8060344827586207,0.8060344827586207,00:03:02.912
pubmed,node2vec,256,10,10,4.0,0.25,0.775942385660033,0.7882860040567952,0.7882860040567952,00:02:55.314
pubmed,node2vec,256,10,10,4.0,0.25,0.7832585127526225,0.7943711967545639,0.7943711967545639,00:02:57.194
pubmed,node2vec,256,10,10,4.0,0.25,0.7762086688443978,0.7918356997971603,0.7918356997971603,00:03:03.639
pubmed,node2vec,256,10,10,4.0,0.25,0.7825302230518066,0.7963995943204868,0.7963995943204868,00:03:03.284
pubmed,node2vec,256,10,10,4.0,0.25,0.7791782832320999,0.7918356997971603,0.7918356997971603,00:03:05.575
pubmed,node2vec,256,10,10,4.0,0.25,0.7869590708953605,0.7991886409736308,0.7991886409736308,00:03:04.002
pubmed,node2vec,256,10,10,4.0,0.25,0.7805584842625773,0.7931034482758621,0.7931034482758621,00:03:04.012
pubmed,node2vec,256,10,10,4.0,0.25,0.7828397055717472,0.7963995943204868,0.7963995943204868,00:03:05.903
pubmed,node2vec,256,10,10,4.0,0.25,0.7882796928392799,0.8019776876267748,0.8019776876267748,00:03:04.842
pubmed,node2vec,256,10,10,4.0,0.25,0.7854052125392893,0.7981744421906694,0.7981744421906694,00:03:05.521
pubmed,node2vec,256,10,10,4.0,0.25,0.7788627158570067,0.7905679513184585,0.7905679513184585,00:03:04.204
pubmed,node2vec,256,10,10,4.0,0.25,0.7843096313254554,0.7974137931034483,0.7974137931034483,00:03:05.538
pubmed,node2vec,256,10,10,4.0,0.25,0.783447719858836,0.7953853955375254,0.7953853955375254,00:03:02.079
